Session,Channel,Threshold,Model,TP,FP,FN,Precision,Recall,F1,Mean_Latency,Num_Spikes,Num_Ripples
2025-09-22_17-55-26,26,0.5,SVM_1,32,1,153,0.9696969696969697,0.17297297297297298,0.29357798165137616,36.60208333333395,58,185
2025-09-22_17-55-26,26,0.5,SVM_2,44,5,141,0.8979591836734694,0.23783783783783785,0.3760683760683761,33.54090909091424,96,185
2025-09-22_17-55-26,26,0.5,SVM_3,61,24,124,0.7176470588235294,0.32972972972972975,0.45185185185185184,33.466120218574986,115,185
2025-09-22_17-55-26,26,0.5,SVM_4,47,7,138,0.8703703703703703,0.25405405405405407,0.39330543933054396,34.41489361702774,99,185
2025-09-22_17-55-26,26,0.5,SVM_5,51,7,134,0.8793103448275862,0.2756756756756757,0.4197530864197531,33.354901960786535,113,185
2025-09-22_17-55-26,26,0.5,XGBOOST_1,87,10,98,0.8969072164948454,0.4702702702702703,0.6170212765957448,21.731800766282994,102,185
2025-09-22_17-55-26,26,0.5,XGBOOST_2,128,74,57,0.6336633663366337,0.6918918918918919,0.661498708010336,15.646093750002677,212,185
2025-09-22_17-55-26,26,0.5,XGBOOST_3,109,37,76,0.7465753424657534,0.5891891891891892,0.6586102719033233,18.150152905200965,153,185
2025-09-22_17-55-26,26,0.5,XGBOOST_4,129,74,56,0.6354679802955665,0.6972972972972973,0.6649484536082474,14.540826873387916,216,185
2025-09-22_17-55-26,26,0.5,XGBOOST_5,108,37,77,0.7448275862068966,0.5837837837837838,0.6545454545454547,18.927160493827042,150,185
2025-09-23_15-50-26,28,0.5,CNN1D_1,53,13,86,0.803030303030303,0.381294964028777,0.5170731707317073,21.772955974843292,70,139
2025-09-23_15-50-26,28,0.5,CNN1D_2,2,0,137,1.0,0.014388489208633094,0.028368794326241138,10.4499999999789,2,139
2025-09-23_15-50-26,28,0.5,CNN1D_3,18,0,121,1.0,0.12949640287769784,0.22929936305732482,8.066666666658218,18,139
2025-09-23_15-50-26,28,0.5,CNN1D_4,16,1,123,0.9411764705882353,0.11510791366906475,0.20512820512820515,17.362499999999045,17,139
2025-09-23_15-50-26,28,0.5,CNN1D_5,50,48,89,0.5102040816326531,0.3597122302158273,0.4219409282700422,13.878000000000757,99,139
2025-09-23_15-50-26,28,0.5,CNN2D_1,54,5,85,0.9152542372881356,0.38848920863309355,0.5454545454545455,11.610493827163534,59,139
2025-09-23_15-50-26,28,0.5,CNN2D_2,9,3,130,0.75,0.06474820143884892,0.11920529801324503,14.674074074057797,12,139
2025-09-23_15-50-26,28,0.5,CNN2D_3,0,0,139,0.0,0.0,0.0,,0,139
2025-09-23_15-50-26,28,0.5,CNN2D_4,2,1,137,0.6666666666666666,0.014388489208633094,0.02816901408450704,6.833333333339397,3,139
2025-09-23_15-50-26,28,0.5,CNN2D_5,4,0,135,1.0,0.02877697841726619,0.055944055944055944,16.12500000000273,3,139
2025-09-23_15-50-26,28,0.5,LSTM_1,14,1,125,0.9333333333333333,0.10071942446043165,0.18181818181818182,34.1380952380892,25,139
2025-09-23_15-50-26,28,0.5,LSTM_2,28,17,111,0.6222222222222222,0.2014388489208633,0.30434782608695654,29.17500000000395,57,139
2025-09-23_15-50-26,28,0.5,LSTM_3,49,13,90,0.7903225806451613,0.35251798561151076,0.4875621890547263,28.47551020407965,96,139
2025-09-23_15-50-26,28,0.5,LSTM_4,55,13,84,0.8088235294117647,0.39568345323741005,0.5314009661835749,27.183636363638687,93,139
2025-09-23_15-50-26,28,0.5,LSTM_5,60,6,79,0.9090909090909091,0.4316546762589928,0.5853658536585364,16.689999999996324,71,139
2025-09-23_15-50-26,28,0.5,SVM_1,40,32,99,0.5555555555555556,0.28776978417266186,0.3791469194312796,26.54166666666879,126,139
2025-09-23_15-50-26,28,0.5,SVM_2,55,66,84,0.45454545454545453,0.39568345323741005,0.4230769230769231,23.399393939396397,204,139
2025-09-23_15-50-26,28,0.5,SVM_3,50,97,89,0.3401360544217687,0.3597122302158273,0.3496503496503497,26.16000000000382,201,139
2025-09-23_15-50-26,28,0.5,SVM_4,56,72,83,0.4375,0.4028776978417266,0.41947565543071164,23.244642857147905,219,139
2025-09-23_15-50-26,28,0.5,SVM_5,60,83,79,0.4195804195804196,0.4316546762589928,0.425531914893617,22.198888888894697,252,139
2025-09-23_15-50-26,28,0.5,XGBOOST_1,68,31,71,0.6868686868686869,0.4892086330935252,0.5714285714285714,16.500000000000668,101,139
2025-09-23_15-50-26,28,0.5,XGBOOST_2,108,171,31,0.3870967741935484,0.7769784172661871,0.5167464114832536,13.472530864198605,297,139
2025-09-23_15-50-26,28,0.5,XGBOOST_3,97,90,42,0.5187165775401069,0.697841726618705,0.5950920245398773,13.080756013744136,196,139
2025-09-23_15-50-26,28,0.5,XGBOOST_4,104,173,35,0.37545126353790614,0.7482014388489209,0.5,13.987500000001022,298,139
2025-09-23_15-50-26,28,0.5,XGBOOST_5,96,94,43,0.5052631578947369,0.6906474820143885,0.5835866261398177,13.3673611111109,195,139
2025-09-23_16-17-52,24,0.5,CNN1D_1,1,0,71,1.0,0.013888888888888888,0.0273972602739726,27.766666666666424,1,72
2025-09-23_16-17-52,24,0.5,CNN1D_2,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.5,CNN1D_3,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.5,CNN1D_4,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.5,CNN1D_5,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.5,CNN2D_1,1,0,71,1.0,0.013888888888888888,0.0273972602739726,39.16666666668607,1,72
2025-09-23_16-17-52,24,0.5,CNN2D_2,1,2,71,0.3333333333333333,0.013888888888888888,0.026666666666666665,15.066666666709352,3,72
2025-09-23_16-17-52,24,0.5,CNN2D_3,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.5,CNN2D_4,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.5,CNN2D_5,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.5,LSTM_1,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.5,LSTM_2,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.5,LSTM_3,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.5,LSTM_4,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.5,LSTM_5,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.5,SVM_1,0,0,72,0.0,0.0,0.0,,0,72
2025-09-23_16-17-52,24,0.5,SVM_2,1,1,71,0.5,0.013888888888888888,0.02702702702702703,54.59999999997672,2,72
2025-09-23_16-17-52,24,0.5,SVM_3,6,42,66,0.125,0.08333333333333333,0.1,50.011111111093975,66,72
2025-09-23_16-17-52,24,0.5,SVM_4,1,1,71,0.5,0.013888888888888888,0.02702702702702703,54.59999999997672,2,72
2025-09-23_16-17-52,24,0.5,SVM_5,1,1,71,0.5,0.013888888888888888,0.02702702702702703,54.59999999997672,2,72
2025-09-23_16-17-52,24,0.5,XGBOOST_1,1,9,71,0.1,0.013888888888888888,0.024390243902439022,47.30000000001746,11,72
2025-09-23_16-17-52,24,0.5,XGBOOST_2,9,53,63,0.14516129032258066,0.125,0.13432835820895525,31.8925925925699,66,72
2025-09-23_16-17-52,24,0.5,XGBOOST_3,4,33,68,0.10810810810810811,0.05555555555555555,0.07339449541284404,38.27499999999782,40,72
2025-09-23_16-17-52,24,0.5,XGBOOST_4,7,53,65,0.11666666666666667,0.09722222222222222,0.10606060606060606,28.847619047590083,64,72
2025-09-23_16-17-52,24,0.5,XGBOOST_5,5,36,67,0.12195121951219512,0.06944444444444445,0.08849557522123895,35.453333333323826,44,72
2025-09-24_10-24-40,30,0.5,CNN1D_1,26,31,66,0.45614035087719296,0.2826086956521739,0.34899328859060397,28.665384615392842,57,92
2025-09-24_10-24-40,30,0.5,CNN1D_2,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.5,CNN1D_3,7,1,85,0.875,0.07608695652173914,0.14,19.009523809546927,8,92
2025-09-24_10-24-40,30,0.5,CNN1D_4,6,2,86,0.75,0.06521739130434782,0.12,37.19999999997223,9,92
2025-09-24_10-24-40,30,0.5,CNN1D_5,20,37,72,0.3508771929824561,0.21739130434782608,0.2684563758389262,23.01666666665983,56,92
2025-09-24_10-24-40,30,0.5,CNN2D_1,24,9,68,0.7272727272727273,0.2608695652173913,0.38399999999999995,21.90555555555372,31,92
2025-09-24_10-24-40,30,0.5,CNN2D_2,6,6,86,0.5,0.06521739130434782,0.11538461538461539,17.305555555554747,12,92
2025-09-24_10-24-40,30,0.5,CNN2D_3,5,2,87,0.7142857142857143,0.05434782608695652,0.101010101010101,13.35999999998894,8,92
2025-09-24_10-24-40,30,0.5,CNN2D_4,0,1,92,0.0,0.0,0.0,,1,92
2025-09-24_10-24-40,30,0.5,CNN2D_5,3,2,89,0.6,0.03260869565217391,0.06185567010309278,10.222222222199585,6,92
2025-09-24_10-24-40,30,0.5,LSTM_1,0,0,92,0.0,0.0,0.0,,0,92
2025-09-24_10-24-40,30,0.5,LSTM_2,7,3,85,0.7,0.07608695652173914,0.13725490196078433,33.18095238096014,18,92
2025-09-24_10-24-40,30,0.5,LSTM_3,6,1,86,0.8571428571428571,0.06521739130434782,0.12121212121212122,25.57222222222966,11,92
2025-09-24_10-24-40,30,0.5,LSTM_4,13,2,79,0.8666666666666667,0.14130434782608695,0.24299065420560745,31.923076923078604,20,92
2025-09-24_10-24-40,30,0.5,LSTM_5,15,1,77,0.9375,0.16304347826086957,0.27777777777777773,23.33555555555484,18,92
2025-09-24_10-24-40,30,0.5,SVM_1,26,76,66,0.2549019607843137,0.2826086956521739,0.26804123711340205,25.793589743596666,200,92
2025-09-24_10-24-40,30,0.5,SVM_2,41,145,51,0.22043010752688172,0.44565217391304346,0.2949640287769784,28.73089430894502,380,92
2025-09-24_10-24-40,30,0.5,SVM_3,35,133,57,0.20833333333333334,0.3804347826086957,0.2692307692307692,28.71523809523954,272,92
2025-09-24_10-24-40,30,0.5,SVM_4,43,171,49,0.20093457943925233,0.4673913043478261,0.28104575163398693,27.141085271322343,438,92
2025-09-24_10-24-40,30,0.5,SVM_5,44,179,48,0.19730941704035873,0.4782608695652174,0.27936507936507937,27.49848484848947,449,92
2025-09-24_10-24-40,30,0.5,XGBOOST_1,29,38,63,0.43283582089552236,0.31521739130434784,0.3647798742138365,26.241379310339685,70,92
2025-09-24_10-24-40,30,0.5,XGBOOST_2,57,192,35,0.2289156626506024,0.6195652173913043,0.3343108504398827,20.23801169590742,267,92
2025-09-24_10-24-40,30,0.5,XGBOOST_3,53,118,39,0.30994152046783624,0.5760869565217391,0.403041825095057,23.443396226412055,184,92
2025-09-24_10-24-40,30,0.5,XGBOOST_4,58,186,34,0.23770491803278687,0.6304347826086957,0.34523809523809523,21.308620689655807,263,92
2025-09-24_10-24-40,30,0.5,XGBOOST_5,51,117,41,0.30357142857142855,0.5543478260869565,0.3923076923076923,21.65620915032572,179,92
2025-09-24_11-34-51,30,0.5,CNN1D_1,34,40,37,0.4594594594594595,0.4788732394366197,0.46896551724137936,22.799019607841846,79,71
2025-09-24_11-34-51,30,0.5,CNN1D_2,4,0,67,1.0,0.056338028169014086,0.10666666666666667,15.099999999999511,4,71
2025-09-24_11-34-51,30,0.5,CNN1D_3,10,2,61,0.8333333333333334,0.14084507042253522,0.24096385542168677,29.25333333334238,12,71
2025-09-24_11-34-51,30,0.5,CNN1D_4,19,4,52,0.8260869565217391,0.2676056338028169,0.40425531914893614,29.333333333336686,23,71
2025-09-24_11-34-51,30,0.5,CNN1D_5,25,38,46,0.3968253968253968,0.352112676056338,0.3731343283582089,20.542666666672595,66,71
2025-09-24_11-34-51,30,0.5,CNN2D_1,13,3,58,0.8125,0.18309859154929578,0.2988505747126437,15.29743589744383,16,71
2025-09-24_11-34-51,30,0.5,CNN2D_2,2,3,69,0.4,0.028169014084507043,0.05263157894736842,22.766666666668243,7,71
2025-09-24_11-34-51,30,0.5,CNN2D_3,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.5,CNN2D_4,0,0,71,0.0,0.0,0.0,,0,71
2025-09-24_11-34-51,30,0.5,CNN2D_5,1,0,70,1.0,0.014084507042253521,0.02777777777777778,8.633333333331393,1,71
2025-09-24_11-34-51,30,0.5,LSTM_1,7,0,64,1.0,0.09859154929577464,0.17948717948717946,36.733333333336006,8,71
2025-09-24_11-34-51,30,0.5,LSTM_2,29,28,42,0.5087719298245614,0.4084507042253521,0.453125,31.31839080459826,86,71
2025-09-24_11-34-51,30,0.5,LSTM_3,23,9,48,0.71875,0.323943661971831,0.44660194174757284,31.85362318840896,48,71
2025-09-24_11-34-51,30,0.5,LSTM_4,33,24,38,0.5789473684210527,0.4647887323943662,0.515625,31.377777777779844,91,71
2025-09-24_11-34-51,30,0.5,LSTM_5,32,5,39,0.8648648648648649,0.4507042253521127,0.5925925925925926,21.925000000002264,40,71
2025-09-24_11-34-51,30,0.5,SVM_1,12,18,59,0.4,0.16901408450704225,0.23762376237623764,27.46944444444777,49,71
2025-09-24_11-34-51,30,0.5,SVM_2,13,34,58,0.2765957446808511,0.18309859154929578,0.22033898305084745,30.879487179488372,92,71
2025-09-24_11-34-51,30,0.5,SVM_3,18,62,53,0.225,0.2535211267605634,0.2384105960264901,28.45185185184469,104,71
2025-09-24_11-34-51,30,0.5,SVM_4,14,37,57,0.27450980392156865,0.19718309859154928,0.22950819672131148,27.823809523811697,89,71
2025-09-24_11-34-51,30,0.5,SVM_5,16,47,55,0.25396825396825395,0.22535211267605634,0.2388059701492537,26.995833333333962,108,71
2025-09-24_11-34-51,30,0.5,XGBOOST_1,21,24,50,0.4666666666666667,0.29577464788732394,0.36206896551724144,21.752380952381383,47,71
2025-09-24_11-34-51,30,0.5,XGBOOST_2,40,146,31,0.21505376344086022,0.5633802816901409,0.311284046692607,21.71416666666484,198,71
2025-09-24_11-34-51,30,0.5,XGBOOST_3,35,82,36,0.29914529914529914,0.49295774647887325,0.3723404255319149,23.717142857141692,124,71
2025-09-24_11-34-51,30,0.5,XGBOOST_4,39,146,32,0.21081081081081082,0.5492957746478874,0.30468750000000006,23.296581196579698,199,71
2025-09-24_11-34-51,30,0.5,XGBOOST_5,29,88,42,0.24786324786324787,0.4084507042253521,0.30851063829787234,22.428735632184278,125,71
2025-09-24_14-22-55,25,0.5,CNN1D_1,248,3,16,0.9880478087649402,0.9393939393939394,0.9631067961165048,11.671236559141814,307,264
2025-09-24_14-22-55,25,0.5,CNN1D_2,154,0,110,1.0,0.5833333333333334,0.7368421052631579,8.407792207793925,155,264
2025-09-24_14-22-55,25,0.5,CNN1D_3,174,9,90,0.9508196721311475,0.6590909090909091,0.7785234899328859,3.6409961685836483,184,264
2025-09-24_14-22-55,25,0.5,CNN1D_4,142,4,122,0.9726027397260274,0.5378787878787878,0.6926829268292681,6.353990610330595,149,264
2025-09-24_14-22-55,25,0.5,CNN1D_5,134,3,130,0.9781021897810219,0.5075757575757576,0.6683291770573565,8.594278606965176,146,264
2025-09-24_14-22-55,25,0.5,CNN2D_1,81,1,183,0.9878048780487805,0.3068181818181818,0.4682080924855491,11.899588477368361,82,264
2025-09-24_14-22-55,25,0.5,CNN2D_2,30,0,234,1.0,0.11363636363636363,0.20408163265306123,45.80777777777718,33,264
2025-09-24_14-22-55,25,0.5,CNN2D_3,26,1,238,0.9629629629629629,0.09848484848484848,0.17869415807560135,11.54102564103092,27,264
2025-09-24_14-22-55,25,0.5,CNN2D_4,156,0,108,1.0,0.5909090909090909,0.7428571428571429,13.981623931624389,156,264
2025-09-24_14-22-55,25,0.5,CNN2D_5,132,3,132,0.9777777777777777,0.5,0.6616541353383458,11.595202020200542,138,264
2025-09-24_14-22-55,25,0.5,LSTM_1,20,0,244,1.0,0.07575757575757576,0.14084507042253522,49.925000000001454,21,264
2025-09-24_14-22-55,25,0.5,LSTM_2,42,0,222,1.0,0.1590909090909091,0.2745098039215686,48.16984126983936,63,264
2025-09-24_14-22-55,25,0.5,LSTM_3,29,0,235,1.0,0.10984848484848485,0.19795221843003413,65.53103448275998,39,264
2025-09-24_14-22-55,25,0.5,LSTM_4,50,0,214,1.0,0.1893939393939394,0.3184713375796178,52.31666666667246,75,264
2025-09-24_14-22-55,25,0.5,LSTM_5,25,0,239,1.0,0.0946969696969697,0.17301038062283736,44.036000000003185,30,264
2025-09-24_14-22-55,25,0.5,SVM_1,0,0,264,0.0,0.0,0.0,,0,264
2025-09-24_14-22-55,25,0.5,SVM_2,0,0,264,0.0,0.0,0.0,,1,264
2025-09-24_14-22-55,25,0.5,SVM_3,33,0,231,1.0,0.125,0.2222222222222222,64.78080808080752,56,264
2025-09-24_14-22-55,25,0.5,SVM_4,3,0,261,1.0,0.011363636363636364,0.02247191011235955,82.22222222221899,10,264
2025-09-24_14-22-55,25,0.5,SVM_5,3,0,261,1.0,0.011363636363636364,0.02247191011235955,80.88888888888566,13,264
2025-09-24_14-22-55,25,0.5,XGBOOST_1,59,0,205,1.0,0.22348484848484848,0.3653250773993808,32.153107344631835,69,264
2025-09-24_14-22-55,25,0.5,XGBOOST_2,159,23,105,0.8736263736263736,0.6022727272727273,0.7130044843049327,17.261215932916066,238,264
2025-09-24_14-22-55,25,0.5,XGBOOST_3,129,9,135,0.9347826086956522,0.48863636363636365,0.6417910447761195,19.89922480620206,162,264
2025-09-24_14-22-55,25,0.5,XGBOOST_4,152,28,112,0.8444444444444444,0.5757575757575758,0.6846846846846847,17.535745614035978,230,264
2025-09-24_14-22-55,25,0.5,XGBOOST_5,135,9,129,0.9375,0.5113636363636364,0.6617647058823529,19.03382716049407,173,264
2025-09-24_15-13-10,14,0.5,CNN1D_1,31,0,53,1.0,0.36904761904761907,0.5391304347826087,25.436559139786954,31,84
2025-09-24_15-13-10,14,0.5,CNN1D_2,25,0,59,1.0,0.2976190476190476,0.4587155963302752,18.09333333333445,26,84
2025-09-24_15-13-10,14,0.5,CNN1D_3,47,1,37,0.9791666666666666,0.5595238095238095,0.712121212121212,10.878014184394782,48,84
2025-09-24_15-13-10,14,0.5,CNN1D_4,26,1,58,0.9629629629629629,0.30952380952380953,0.4684684684684684,19.98589743589876,27,84
2025-09-24_15-13-10,14,0.5,CNN1D_5,37,1,47,0.9736842105263158,0.44047619047619047,0.6065573770491804,16.399099099101107,38,84
2025-09-24_15-13-10,14,0.5,CNN2D_1,31,3,53,0.9117647058823529,0.36904761904761907,0.5254237288135594,7.673118279570755,34,84
2025-09-24_15-13-10,14,0.5,CNN2D_2,17,0,67,1.0,0.20238095238095238,0.33663366336633666,27.370588235291187,17,84
2025-09-24_15-13-10,14,0.5,CNN2D_3,7,0,77,1.0,0.08333333333333333,0.15384615384615385,12.96190476191571,7,84
2025-09-24_15-13-10,14,0.5,CNN2D_4,16,0,68,1.0,0.19047619047619047,0.32,22.950000000000955,16,84
2025-09-24_15-13-10,14,0.5,CNN2D_5,24,0,60,1.0,0.2857142857142857,0.4444444444444445,7.077777777778465,24,84
2025-09-24_15-13-10,14,0.5,LSTM_1,19,0,65,1.0,0.2261904761904762,0.36893203883495146,42.94912280701656,29,84
2025-09-24_15-13-10,14,0.5,LSTM_2,20,0,64,1.0,0.23809523809523808,0.3846153846153846,38.95166666666664,31,84
2025-09-24_15-13-10,14,0.5,LSTM_3,31,0,53,1.0,0.36904761904761907,0.5391304347826087,34.820430107529376,59,84
2025-09-24_15-13-10,14,0.5,LSTM_4,33,0,51,1.0,0.39285714285714285,0.5641025641025641,34.78989898990337,71,84
2025-09-24_15-13-10,14,0.5,LSTM_5,35,1,49,0.9722222222222222,0.4166666666666667,0.5833333333333334,24.595238095239548,42,84
2025-09-24_15-13-10,14,0.5,SVM_1,20,0,64,1.0,0.23809523809523808,0.3846153846153846,42.660000000002036,38,84
2025-09-24_15-13-10,14,0.5,SVM_2,32,5,52,0.8648648648648649,0.38095238095238093,0.5289256198347108,38.16354166666815,67,84
2025-09-24_15-13-10,14,0.5,SVM_3,60,27,24,0.6896551724137931,0.7142857142857143,0.7017543859649122,35.89888888889051,148,84
2025-09-24_15-13-10,14,0.5,SVM_4,35,5,49,0.875,0.4166666666666667,0.5645161290322581,37.620952380952644,68,84
2025-09-24_15-13-10,14,0.5,SVM_5,42,8,42,0.84,0.5,0.6268656716417911,35.61984126984022,83,84
2025-09-24_15-13-10,14,0.5,XGBOOST_1,46,4,38,0.92,0.5476190476190477,0.6865671641791046,30.934782608696604,58,84
2025-09-24_15-13-10,14,0.5,XGBOOST_2,67,18,17,0.788235294117647,0.7976190476190477,0.7928994082840236,25.817412935323127,105,84
2025-09-24_15-13-10,14,0.5,XGBOOST_3,55,8,29,0.873015873015873,0.6547619047619048,0.7482993197278912,26.319393939396043,75,84
2025-09-24_15-13-10,14,0.5,XGBOOST_4,67,16,17,0.8072289156626506,0.7976190476190477,0.8023952095808383,25.600497512437887,100,84
2025-09-24_15-13-10,14,0.5,XGBOOST_5,56,9,28,0.8615384615384616,0.6666666666666666,0.7516778523489933,26.129761904761857,81,84
2025-09-24_16-29-07,5,0.5,CNN1D_1,18,42,22,0.3,0.45,0.36000000000000004,25.772222222233317,65,40
2025-09-24_16-29-07,5,0.5,CNN1D_2,5,1,35,0.8333333333333334,0.125,0.21739130434782608,10.306666666665114,6,40
2025-09-24_16-29-07,5,0.5,CNN1D_3,15,7,25,0.6818181818181818,0.375,0.48387096774193555,18.688888888888307,22,40
2025-09-24_16-29-07,5,0.5,CNN1D_4,12,7,28,0.631578947368421,0.3,0.4067796610169491,20.05833333333398,19,40
2025-09-24_16-29-07,5,0.5,CNN1D_5,15,322,25,0.04451038575667656,0.375,0.07957559681697614,22.524444444432675,354,40
2025-09-24_16-29-07,5,0.5,CNN2D_1,16,23,24,0.41025641025641024,0.4,0.4050632911392405,11.218750000003396,40,40
2025-09-24_16-29-07,5,0.5,CNN2D_2,6,18,34,0.25,0.15,0.18749999999999997,28.78888888887919,26,40
2025-09-24_16-29-07,5,0.5,CNN2D_3,1,0,39,1.0,0.025,0.04878048780487806,7.733333333337214,1,40
2025-09-24_16-29-07,5,0.5,CNN2D_4,4,3,36,0.5714285714285714,0.1,0.1702127659574468,30.758333333309565,7,40
2025-09-24_16-29-07,5,0.5,CNN2D_5,4,2,36,0.6666666666666666,0.1,0.1739130434782609,5.916666666664241,6,40
2025-09-24_16-29-07,5,0.5,LSTM_1,1,1,39,0.5,0.025,0.047619047619047616,24.89999999999418,2,40
2025-09-24_16-29-07,5,0.5,LSTM_2,10,11,30,0.47619047619047616,0.25,0.32786885245901637,26.770000000009894,26,40
2025-09-24_16-29-07,5,0.5,LSTM_3,8,4,32,0.6666666666666666,0.2,0.30769230769230765,28.629166666657937,18,40
2025-09-24_16-29-07,5,0.5,LSTM_4,13,8,27,0.6190476190476191,0.325,0.42622950819672134,27.505128205120293,27,40
2025-09-24_16-29-07,5,0.5,LSTM_5,18,3,22,0.8571428571428571,0.45,0.5901639344262294,17.01666666665287,22,40
2025-09-24_16-29-07,5,0.5,SVM_1,9,21,31,0.3,0.225,0.2571428571428572,26.940740740740516,50,40
2025-09-24_16-29-07,5,0.5,SVM_2,9,11,31,0.45,0.225,0.3,23.825925925937554,41,40
2025-09-24_16-29-07,5,0.5,SVM_3,9,17,31,0.34615384615384615,0.225,0.27272727272727276,21.6074074074018,37,40
2025-09-24_16-29-07,5,0.5,SVM_4,11,11,29,0.5,0.275,0.3548387096774194,28.60606060606518,46,40
2025-09-24_16-29-07,5,0.5,SVM_5,11,12,29,0.4782608695652174,0.275,0.34920634920634924,24.596969696976224,46,40
2025-09-24_16-29-07,5,0.5,XGBOOST_1,20,16,20,0.5555555555555556,0.5,0.5263157894736842,19.745000000005337,40,40
2025-09-24_16-29-07,5,0.5,XGBOOST_2,31,79,9,0.2818181818181818,0.775,0.41333333333333333,14.369892473117467,119,40
2025-09-24_16-29-07,5,0.5,XGBOOST_3,31,51,9,0.3780487804878049,0.775,0.5081967213114754,14.724731182800518,90,40
2025-09-24_16-29-07,5,0.5,XGBOOST_4,31,82,9,0.2743362831858407,0.775,0.4052287581699346,14.78279569892589,123,40
2025-09-24_16-29-07,5,0.5,XGBOOST_5,30,43,10,0.410958904109589,0.75,0.5309734513274337,17.04444444445046,80,40
2025-09-24_17-38-17,13,0.5,CNN1D_1,5,7,10,0.4166666666666667,0.3333333333333333,0.3703703703703704,35.773333333317076,12,15
